"timestamp","tether_x","tether_y","tether_z","drone_x","drone_y","drone_z","platform_azimuth","platform_elevation","drone_elevation","drone_azimuth","drone_yaw","length"
1748271744.6000423,-0.08365806483156782,0.023374186092656807,0.0472325221650558,-0.10270069107140767,0.0283361128036419,0.028839523402632905,2.8738666982613523,0.3546731022843595,0.510880602558969,-3.102393815957952,-2.8346678606295113,0.09918482782008795
1748271744.620018,-0.0849843499314909,0.023716787941349748,0.044853315638837876,-0.10272137225953148,0.028361663958057726,0.028849464811217862,2.869444304953529,0.3542915367700102,0.5778874962134511,-3.0489621452860205,-2.7768137966497566,0.09918482782008795
1748271744.6600277,-0.08452913729398966,0.023627605496056497,0.04567854591853171,-0.10271388841196227,0.028280491395199725,0.02879771093824296,2.869028878944955,0.3542724494655524,0.5954080237034712,-3.0538115633285865,-2.7812477886837486,0.09918482782008795
1748271744.6400244,-0.08428055336131647,0.02353446805030503,0.04613952576990127,-0.10271533640802577,0.028294400015279386,0.02889119345171981,2.869444304953529,0.3542915367700102,0.5778874962134511,-3.0489621452860205,-2.7768137966497566,0.09918482782008795
1748271744.6800249,-0.08426570670780088,0.023545340936190307,0.046159259344350057,-0.10272286488611915,0.028357611419448148,0.028861779034406287,2.8692892078605468,0.3541477755191735,0.6052789542452021,-3.0564935702912766,-2.78419012456203,0.09918482782008795
1748271744.7000296,-0.08553683403535846,0.023894029171041067,0.043784263779621135,-0.10265688348432267,0.028314083736403095,0.028826921438314945,2.8691238778631867,0.35415140784180177,0.6056933483423443,-3.044013235688884,-2.7715444599622776,0.09918482782008795
1748271744.7400208,-0.08412333730248125,0.023480535181248215,0.0464265161827519,-0.10271769695439481,0.028363206722718637,0.02885381584838237,2.8693998377232752,0.354250176644068,0.6112603036610922,-3.0403137419000554,-2.7681209260335375,0.09918482782008795
1748271744.7200294,-0.08362077832689911,0.023372774231800283,0.047293626907106534,-0.10267802455966635,0.028249840816547245,0.028820243453982153,2.8691942300620235,0.35426881850865105,0.5551819259910014,-3.0354888807561293,-2.7630904572283597,0.09918482782008795
1748271744.7600338,-0.08440683815444591,0.02360895957046939,0.045891146622196566,-0.102698033414093,0.028287313814565174,0.028843646988460037,2.8690391562513082,0.3541250533976148,0.6296820630703931,-3.0389628167900886,-2.7664093194516037,0.09918482782008795
1748271744.7800136,-0.08444599818996948,0.02354597021325617,0.045857169717953505,-0.10265266544834084,0.028262550699486688,0.02887893803812558,2.875879099421438,0.3539235114376393,0.5232883890888795,-3.1300359315162356,-2.8643223773478805,0.09918482782008795
1748271744.8001964,-0.08644980831498121,0.023527212396913123,0.04227307475633846,-0.10268909803153825,0.028332837720594917,0.028864880867650433,2.8691930207367737,0.35424262067776774,0.6518740931235298,-3.041361010672466,-2.7689613778194464,0.09918482782008795
1748271744.8205786,-0.08300314658218966,0.023186372094247294,0.048352143775232614,-0.10268945070750846,0.02833938712661288,0.02887138810460227,2.864562067392574,0.3542211748599868,0.5684447942263348,-3.055789816983907,-2.778759230786688,0.09918482782008795
1748271744.8399992,-0.08510326170352502,0.024198441164831944,0.04440583543347709,-0.1027181379411779,0.02837862770449462,0.02885807871715934,2.864562067392574,0.3542211748599868,0.5684447942263348,-3.055789816983907,-2.778759230786688,0.09918482782008795
1748271744.8800278,-0.08513061587237557,0.023788260246721076,0.044561738078818636,-0.10271545617807831,0.028291496478774825,0.028877115400233355,2.869110276832,0.35424443846178655,0.5717368018787242,-3.0458744973279406,-2.7733921205701475,0.09918482782008795
1748271744.9000506,-0.08452527090038224,0.023630325734972493,0.04568372723250902,-0.10266622012457916,0.028266790737935477,0.02883710326091543,2.8689871697770313,0.3542612642394824,0.5955276800591804,-3.0424836777591233,-2.7698781939463615,0.09918482782008795
1748271744.8601055,-0.08458547153202868,0.023600380547889904,0.04559518329509482,-0.10266698873476088,0.0282977177931385,0.028894231553088512,2.869110276832,0.35424443846178655,0.5717368018787242,-3.0458744973279406,-2.7733921205701475,0.09918482782008795
1748271744.920022,-0.08424243808843565,0.023715620427503484,0.04611860639168602,-0.10273565327361478,0.02833969359387245,0.02884334416696821,2.869500149422502,0.35418740430574835,0.5937166659202174,-3.0442633067380793,-2.772170802570788,0.09918482782008795
1748271744.9600115,-0.0846613674864814,0.023644672960856174,0.04544436614340003,-0.10274441870185047,0.028260506733676305,0.028826014834366698,2.8692468414207872,0.3541346012295223,0.5905667085597085,-3.0575089900328596,-2.7851631778638537,0.09918482782008795
1748271744.980131,-0.0844535525556755,0.023546087290084425,0.04584490884991471,-0.10270983562842328,0.02827143352234529,0.02880332521338197,2.869692257048079,0.3542860474296483,0.5989202727914427,-3.044917272333064,-2.77301687579135,0.09918482782008795
1748271744.9400156,-0.08391107923177167,0.023254064291196933,0.046879091460825084,-0.10268864903431663,0.02828037487734525,0.028845186026654923,2.8671784297441483,0.3541792565024449,0.6048086499371634,-3.05176339242256,-2.777349168576915,0.09918482782008795
1748271745.0000126,-0.08469885059680057,0.023561092543666333,0.04542175510221608,-0.10268797528378748,0.028341894341509022,0.02887555990171453,2.871249637434289,0.354343863066271,0.6207433360209177,-3.040976864168384,-2.77063384801288,0.09918482782008795
1748271745.0400062,-0.08454014872119593,0.023590466041439783,0.04567817202538782,-0.1027192149470153,0.02822791380051326,0.028855326526874392,2.869470177445392,0.3543675638641248,0.5953161360040279,-3.0692029182732865,-2.7970804421288853,0.09918482782008795
1748271745.060056,-0.08431901661388552,0.02356793823491364,0.04605943696626558,-0.10271375534115812,0.028306771506771966,0.028889598317772824,2.8690391562513082,0.3541250533976148,0.6036039318815932,-3.055625818694009,-2.783072321355524,0.09918482782008795
1748271745.0200372,-0.08561059366835305,0.02353220704862933,0.04383289338149704,-0.102684469770435,0.028290592679665938,0.028923812008962768,2.8702771851392512,0.3543577176710839,0.5898896832981058,-3.0506090019945735,-2.7792935335440316,0.09918482782008795
1748271745.0800083,-0.0846770026627412,0.023664131606631084,0.045408369017129524,-0.10268857468921322,0.028264122125277513,0.02884340995092416,2.8690815152636335,0.35413823031360964,0.5898003420304943,-3.046690091571418,-2.7741789532452583,0.09918482782008795
1748271745.1200387,-0.0845506523977988,0.02361375186731076,0.045647591447698754,-0.10272576090201646,0.028320853060136653,0.028826298590631627,2.8692468414207872,0.3541346012295223,0.5948738489064979,-3.0382783719096382,-2.7659325597406323,0.09918482782008795
1748271745.1401076,-0.08431929992884421,0.02361169998609511,0.04604024925117611,-0.10265434829672859,0.028308114631201864,0.028862137822525058,2.8685587004043684,0.35435932698475764,0.6029920857593619,-3.042854129058449,-2.7698201758730243,0.09918482782008795
1748271745.1001067,-0.08460595396129438,0.023675937951445278,0.045524545093619306,-0.10273969377603365,0.02828839840615638,0.028804544435783563,2.8690815152636335,0.35413823031360964,0.5898003420304943,-3.046690091571418,-2.7741789532452583,0.09918482782008795
1748271745.1600037,-0.08420319860303686,0.02355826733095398,0.046256954058545796,-0.10266667080016223,0.028243459012051275,0.028836354829157362,2.868734431404285,0.3542083338408373,0.5922010562305589,-3.068979405439505,-2.796121183253997,0.09918482782008795
1748271745.200032,-0.08616048663596201,0.02406969718963709,0.042539336168375186,-0.10269079361770928,0.0283714503663286,0.028861465331942115,2.869178558262208,0.35404535225548417,0.5288576629982479,-3.0384465245049297,-2.7660324291773444,0.09918482782008795
1748271745.2200234,-0.08477843531999235,0.02369229075277258,0.04522100689136971,-0.10261783112385281,0.028287331576247965,0.028798447291478235,2.8690835675639255,0.3541664000753094,0.5858020596548931,-3.0631204838316837,-2.790611397805816,0.09918482782008795
1748271745.180015,-0.08425302500104967,0.023535407404620064,0.04618593120469777,-0.10273296095095663,0.028381518621726,0.02884951043820161,2.8687891088450828,0.35410231093970024,0.6078032946813469,-3.041202508396818,-2.768398963652108,0.09918482782008795
1748271745.240024,-0.08456906758005868,0.02353271849527817,0.04565614306596677,-0.1027040438283171,0.02834563716593186,0.02883136094769212,2.8691942300620235,0.35426881850865105,0.6061548355327232,-3.0414976780813636,-2.769099254553594,0.09918482782008795
1748271745.2799997,-0.08420686986737629,0.02345958153022761,0.04629904052279593,-0.1026480882444849,0.028341106177767195,0.028844639963992114,2.8698876271217273,0.35441477847546266,0.6084201995694707,-3.0498872458836255,-2.7781822194155597,0.09918482782008795
1748271745.3000417,-0.0840071736226988,0.023445693887091282,0.04663230912901001,-0.10272183886541253,0.028355902316361536,0.028920038170200113,2.869426536912151,0.35403990055979634,0.6157938440871517,-3.0413993099663736,-2.7692331932887315,0.09918482782008795
1748271745.260046,-0.08454143867884008,0.0236577010461586,0.04564313654271612,-0.1026497215431359,0.028205179368099742,0.028842123995779123,2.8701923659220636,0.3543313739879034,0.5948812941895883,-3.064003913437682,-2.7926036257699525,0.09918482782008795
1748271745.3200057,-0.08419040720972835,0.023491755940679853,0.046310198459121266,-0.10271300153388552,0.02835100877842356,0.028920376988297247,2.8687364398694184,0.35423650743528423,0.5946894612498389,-3.056193708218512,-2.7833374944981375,0.09918482782008795
1748271745.3600051,-0.08403359502260502,0.023239132251735812,0.04668575142715636,-0.10275208662144308,0.028391094320747712,0.028913806789025553,2.87178995437081,0.35437387784818863,0.6166326049472217,-3.0474303335736836,-2.7776276343547006,0.09918482782008795
1748271745.379995,-0.08529931979148525,0.02382768147024473,0.044243723102846855,-0.10280336408777835,0.028384338938189924,0.02889722210371032,2.8691942300620235,0.35426881850865105,0.564955819065262,-3.016514053422768,-2.7441156298949982,0.09918482782008795
1748271745.3400118,-0.08554718308299725,0.023907315273257415,0.04375795285038753,-0.10276145692773753,0.028326286285146107,0.028913728197174082,2.869482482664797,0.35424835172450475,0.6088018258294513,-3.042544861808495,-2.770434690883499,0.09918482782008795
1748271745.400142,-0.08434545501795473,0.02357147614111651,0.04601360085332529,-0.10275709037240421,0.028354508796656575,0.0288205009594234,2.8690815152636335,0.35413823031360964,0.5547402841971063,-3.053792662348844,-2.7812815240226842,0.09918482782008795
1748271745.4400177,-0.08456519481982609,0.023641546557452896,0.04561063905047924,-0.10272497362921484,0.028336487277998312,0.02884021344470583,2.8689865173662175,0.3542592643765217,0.5939807044653893,-3.0463921848450464,-2.7737860486214707,0.09918482782008795
1748271745.4600081,-0.08421476161451923,0.02349358895913462,0.046268077766474625,-0.10278880211846708,0.028332316315588635,0.028827392783236427,2.869537155030191,0.3541423086073365,0.6080036019373507,-3.0212195070360717,-2.7491640084764697,0.09918482782008795
1748271745.420008,-0.08424761157107166,0.02355313156683223,0.04618619335494578,-0.10274251735229356,0.028293611690401566,0.028806698735794056,2.8690815152636335,0.35413823031360964,0.6026221519817729,-3.0328605409554066,-2.760349402629247,0.09918482782008795
1748271745.4800146,-0.08403867110489403,0.02347169092830051,0.046570496235556424,-0.10276687298565435,0.028371651606108994,0.02882282285166221,2.868982438829255,0.3542029153855815,0.6062181288976078,-3.0438978518330146,-2.7712876370724766,0.09918482782008795
1748271745.5200477,-0.08529715656702096,0.023800187262292022,0.04426148075459513,-0.10265244698199272,0.028237495452248407,0.02882880643700908,2.869486684980209,0.35430471721435686,0.5653010499562101,-3.0297555151255,-2.757649546515916,0.09918482782008795
1748271745.5400212,-0.08443584945317577,0.023596434337811674,0.04585252749150143,-0.10271058864727234,0.02836564557143273,0.028815365626437328,2.869084852053602,0.35448088162885233,0.5989100550422576,-3.0303446924803112,-2.75783689094412,0.09918482782008795
1748271745.5000143,-0.08440943864550685,0.023526270638584104,0.04592847323325383,-0.10264408479064446,0.02834109047396227,0.02889529982794853,2.869236599070947,0.35428200097013396,0.6142766133041917,-3.047872096622013,-2.775516042103167,0.09918482782008795
1748271745.560012,-0.08414574733485086,0.023479294439236464,0.04638999712168673,-0.10270857559089386,0.028396010742943734,0.0288385858979891,2.8697748949930166,0.35428421273776045,0.6006915500868226,-3.044907202278601,-2.7730894436818243,0.09918482782008795
1748271745.6000464,-0.08427837125975389,0.023534047480030552,0.0461431484602296,-0.10270960930564677,0.028212525382472986,0.028862238115533345,2.86928713016242,0.35411961094225,0.6053803065658359,-3.0394466682543357,-2.7671411448269625,0.09918482782008795
1748271745.6201284,-0.08421104012896649,0.023501168763232543,0.04627167966663476,-0.10268265890599615,0.028354396464888687,0.028866469416329255,2.8694422089035414,0.354263353633462,0.6079738695148441,-3.0409048279185305,-2.7687543832322787,0.09918482782008795
1748271745.5800536,-0.08423931082807756,0.02347154679801942,0.046238330000458516,-0.10262536344505868,0.028251295304165147,0.028849082105468604,2.869482482664797,0.35424835172450475,0.6104896180528406,-3.048481418333125,-2.776371247408129,0.09918482782008795
1748271745.6400177,-0.08456395449423545,0.023651660924526047,0.04560676011768772,-0.10267433444321838,0.0283241229137583,0.0288538144385021,2.8698553794526895,0.3542541963819344,0.607276332896426,-3.050215375278513,-2.7784781011414093,0.09918482782008795
1748271745.6800046,-0.08406937498817174,0.023490668809359423,0.04650995295668742,-0.10269501267522863,0.028365976253298175,0.028873940614420557,2.8691218205980986,0.35412324170353887,0.6131351654782093,-3.044204090327565,-2.7717332573358706,0.09918482782008795
1748271745.7000775,-0.08405986837957329,0.023479218993085048,0.04653016825143924,-0.10273377341520806,0.02834346509714747,0.028860848742488843,2.869218856983101,0.3540303669002331,0.6136434546069788,-3.0439457736631628,-2.7715719770564706,0.09918482782008795
1748271745.6600115,-0.08700959917134467,0.024338119295722323,0.04073550797909209,-0.10262336041827513,0.028298394048002162,0.02886042085922713,2.8688717821041445,0.35410050740067733,0.5940387742755182,-3.0560285588121614,-2.783307687326513,0.09918482782008795
1748271745.7200048,-0.08400027090842746,0.02346498957970067,0.046636369753936646,-0.10274749025418561,0.028388278546285672,0.02887137068590162,2.868845806747939,0.35402442833213216,0.4903344530285374,-3.1135975771875333,-2.840850730345679,0.09918482782008795
1748271745.7600298,-0.0839319468544304,0.023600586589593,0.04668496626893254,-0.10269514184426942,0.028270515545187447,0.02890695725772613,2.8674834279952623,0.3540961005043845,0.6168576154727363,-3.042284140908304,-2.7681749153137734,0.09918482782008795
1748271745.740015,-0.08483276938165123,0.023631510383438806,0.04515686234908295,-0.10271972024641318,0.028369906866850148,0.028868488234587708,2.869192164958506,0.35424063949491646,0.6157049429101819,-3.0397919558709834,-2.767391467239696,0.09918482782008795
1748271745.7800317,-0.08491264077714564,0.02372373246087809,0.04497424488060986,-0.10271405373865683,0.028351504073679923,0.02886026395652108,2.869914355249531,0.35420449183995123,0.5844074730399857,-3.091480879861078,-2.819802581520816,0.09918482782008795
1748271745.8200257,-0.08439042387325768,0.023500970535297504,0.04597143392690106,-0.10264123261743396,0.028180478570127843,0.028845673992392296,2.8699948231272154,0.35417447754256143,0.6016976420607535,-3.043213485592781,-2.771615655130203,0.09918482782008795
1748271745.8400025,-0.08545937826627609,0.02382538446500418,0.043957815032238445,-0.10269849277196119,0.028297771509116387,0.02885621138864647,2.869704550327464,0.35416681884824047,0.5589671712959792,-3.026952555743594,-2.755064452481265,0.09918482782008795
1748271745.8600314,-0.08408786946176894,0.02349453364104906,0.046476955575428525,-0.10269017336528385,0.028306097332822855,0.02889039114050229,2.8691361929755823,0.3540321800563587,0.6125170134572964,-3.04112296369421,-2.768666503079999,0.09918482782008795
1748271745.8000371,-0.08475156824674794,0.023711505272900377,0.04525772313419901,-0.10262958297604108,0.028230216385380036,0.028881238680666,2.8691498047921407,0.3542274604896458,0.5805118299000368,-3.058087238973233,-2.7856443901755807,0.09918482782008795
1748271745.9000363,-0.08459875931338502,0.023619649801711554,0.045563027537938616,-0.10270693054831259,0.028252553638002276,0.02889565022181778,2.8693294949342696,0.35413278300122997,0.5930834860928732,-3.038078453197006,-2.7658152945414827,0.09918482782008795
1748271745.9200006,-0.08435081385543725,0.02353905744175616,0.04601983793121345,-0.1027031639693119,0.028331249698783978,0.028862748741376287,2.8694545123497455,0.35414413336740147,0.602748994679346,-3.0507698771680674,-2.7786317359280197,0.09918482782008795
1748271745.9400544,-0.0842812034747525,0.02357978925007971,0.04611955729467504,-0.10273937194042482,0.028305326981575174,0.028840189724065934,2.868792434037567,0.3544449278066339,0.6045957403386023,-3.045178631980827,-2.772378412428601,0.09918482782008795
1748271745.8800178,-0.08419273977105902,0.023548771405761657,0.046279870423683644,-0.10267727755574008,0.028291751322702563,0.028863423095301655,2.868791124945666,0.3541304737251652,0.5866127339764421,-3.056526410751044,-2.783724882106917,0.09918482782008795
1748271745.980016,-0.08431163113414919,0.023592088427630453,0.0460606492712764,-0.1027481538685473,0.028285274967318585,0.02887244795966243,2.8687507864128086,0.35414545897218275,0.6036116798935961,-3.042265515173962,-2.7694236479969776,0.09918482782008795
1748271746.0000048,-0.08426797907252415,0.023547095131563858,0.04615556332073645,-0.10274174808257186,0.028353208573777877,0.02886203673974186,2.8691115576928032,0.3542706352168912,0.6055106242893661,-3.027712961283502,-2.755231865386512,0.09918482782008795
1748271746.0200121,-0.08562032270494789,0.023867826135607423,0.04364785608408023,-0.10276152218958501,0.02841939947450811,0.028869624020129103,2.869730866802677,0.3545313110197449,0.5520400107402821,-3.0019544837351035,-2.7300926969479873,0.09918482782008795
1748271745.960028,-0.08458458162894897,0.023581304116668027,0.04560579643389384,-0.1026743875362266,0.028245970219457295,0.028864796146671423,2.8688614780916137,0.3542478884492458,0.6081606783202425,-3.0544309653531982,-2.781699789855019,0.09918482782008795
